numero_dpe;besoin_chauffage;besoin_ecs;besoin_refroidissement;besoin_ecs_batiment;besoin_ecs_logement
2338N4082252P;;;;;
2338N1409873U;;;;;
"Lotissement le Clos de la Gonas""";;;;;
2338N0922212P;;;;;
2238N0944901F;;;;;
2238N0579079D;;;;;
2238N0863816O;;;;;
"Rue Marguerite Rozand""";;;;;
2138N0622641O;;;;;
2238N3118819L;;;;;
2338N2465525U;;;;;
2238N0990295D;;;;;
2238N0778292E;;;;;
2338N0444668N;;;;;
2338N2372502Z;;;;;
2238N2279580A;;;;;
"Le Bourg""";;;;;
2338N3190368J;;;;;
"174 rue des Charbonnières""";;;;;
2238N0348869X;;;;;
2238N0703815R;;;;;
2238N0900868Q;;;;;
2338N2133834L;;;;;
2238N0403344C;;;;;
2338N1735416R;;;;;
2438N1507669F;;;;;
2238N2728322I;;;;;
2238N3118752W;;;;;
2238N1777305T;;;;;
2438N1277383B;;;;;
2238N0757132I;;;;;
2438N2152800Y;;;;;
2338N3869423W;;;;;
2238N2220938O;;;;;
2138N0522034B;;;;;
2338N3958852L;;;;;
2238N3113495R;;;;;
2438N1446946S;;;;;
2338N3958814Z;;;;;
2338N3676160R;;;;;
2238N3117308I;;;;;
2138N0101498P;;;;;
2238N0540481P;;;;;
2438N3183446E;;;;;
2338N2561331Q;;;;;
2138N0646682F;;;;;
2238N1530017R;;;;;
2438N1223923X;;;;;
2338N1706837M;;;;;
2138N0753149C;;;;;
2338N3146801S;;;;;
2338N1191216X;;;;;
2138N0704849K;;;;;
2238N3218375N;;;;;
2138N0782159W;;;;;
2338N4171577E;;;;;
"140 Route de Lyon""";;;;;
2238N1182341N;;;;;
2338N0124379S;;;;;
2238N1126574Q;;;;;
2338N1053127U;;;;;
2438N0171037H;;;;;
"maison 05""";;;;;
2238N2265152C;;;;;
2338N2781881I;;;;;
2338N3513670B;;;;;
2238N2037435T;;;;;
2238N2358068U;;;;;
2438N2694543F;;;;;
2138N0729037S;;;;;
2138N0692232D;;;;;
2238N1217504Y;;;;;
2138N0574964V;;;;;
2338N1404650X;;;;;
2238N0580648M;;;;;
2238N0402594G;;;;;
2138N0368142D;;;;;
2238N0533670Q;;;;;
2138N0726694P;;;;;
2238N0901082W;;;;;
2438N3638380Q;;;;;
2438N2217506Q;;;;;
2238N2855400Y;;;;;
2238N0179939P;;;;;
2238N0629909D;;;;;
2238N1324701X;;;;;
2238N2730792I;;;;;
2238N1417468W;;;;;
"Opération Coeur de Village""";;;;;
2238N0580508C;;;;;
2238N2458161N;;;;;
2238N1061056S;;;;;
2238N2463834S;;;;;
2438N1627388U;;;;;
2238N2265116S;;;;;
2438N0556855L;1443;812;0;;
2438N2596971L;;;;;
2238N2855395T;;;;;
2438N2262951N;;;;37466310;1027706.3
2438N0821089H;;;;;
2338N4094773E;;;;;
2338N4372940X;;;;;
2238N0978470I;;;;;
2238N2855403B;;;;;
2338N0687948L;;;;;
"2 Rue du Muret""";;;;;
2238N1018372A;;;;;
2338N4082036H;;;;;
2238N2266899H;;;;;
"Le Bourg""";;;;;
2138N0923679Y;;;;;
2438N1482702Y;;;;;
2238N3112369J;;;;;
2338N3247751K;;;;;
2238N1635053N;;;;;
2338N1191228J;;;;;
2238N1314582S;;;;;
2238N0565593L;;;;;
"Rue Auguste Delaune""";;;;;
2238N1090369D;;;;;
2238N1113979F;;;;;
2338N1032606N;;;;;
2338N0871471A;;;;;
2238N2649058S;;;;;
2338N4171621W;;;;;
"140 Route de Lyon""";;;;;
2438N1172580E;;;;;
2238N1707619N;;;;;
2138N0622608H;;;;;
2238N3025164I;;;;;
2238N1314541D;;;;;
2266N0955664G;;;;;
2238N1061059V;;;;;
2238N1070689F;;;;;
2138N0483049Q;;;;;
2238N0464150U;;;;;
2338N0924617C;;;;;
" Rue De L'eglise""";;;;;
2238N0131379X;;;;;
2238N2266894C;;;;;
"Le Bourg""";;;;;
2238N1008271N;;;;;
2438N0753742A;;;;;
2438N1012327P;;;;;
2338N4178582P;;;;;
2238N1330915X;;;;;
2138N0835794T;;;;;
2238N2272748G;;;;;
2374N3186214Z;;;;;
2338N3594357K;;;;;
2238N1629668K;;;;;
2338N0996669I;;;;;
2238N1155545X;;;;;
2338N3263841G;;;;;
2238N2467663Z;;;;;
2438N2262977N;;;;37466310;1103195.5
2238N2109843R;;;;;
2438N1277374S;;;;;
2238N1366394M;;;;;
2238N1452638O;;;;;
2438N0250664W;;;;;
2238N1186216O;;;;;
"Lot n°11""";;;;;
2138N0879988N;;;;;
2438N2331270E;;;;;
2438N0287506W;;;;;
2238N1694594O;;;;;
2338N0381747M;;;;;
2238N0274707N;;;;;
2338N0768757M;;;;;
2238N0978347P;;;;;
2238N0377953N;;;;;
2238N0543123F;;;;;
2338N0799106T;;;;;
2238N0540495D;;;;;
2338N0799151M;;;;;
2138N0123025O;;;;;
2338N2339276B;;;;;
2338N1032726D;;;;;
2238N0013213B;;;;;
2338N3676199E;;;;;
2238N1253810I;;;;;
2338N3714880X;;;;;
2238N1618819D;;;;;
2338N3871232L;;;;;
2238N3022561F;;;;;
ILOT NORD;;;;;
LE GRAND PRE;;;;;
"ALLEE CHANTOURNES""";;;;;
2338N4456399W;1086;623;176;;
2138N0239347M;;;;;
2238N0699225D;;;;;
2338N2493191W;;;;;
2138N0609422D;;;;;
2338N2372484H;;;;;
2238N0636837P;;;;;
2338N2372485I;;;;;
2338N3073299S;;;;;
2138N0756009C;;;;;
2438N1606203Z;;;;;
2238N0540500I;;;;;
2338N0728510N;;;;;
2138N1042972D;;;;;
2438N1585803J;;;;;
"LOT 4""";;;;;
2438N2262928Q;;;;37466310;1056406.7
2338N2564902Z;;;;;
2338N3634578J;;;;;
2238N0002587J;;;;;
"Rue Victor Hugo""";;;;;
2238N0547123B;;;;;
2138N0266122H;;;;;
250;;;;;
2238N0900969N;;;;;
2338N3115989Q;;;;;
2338N0790968T;;;;;
2238N2849660E;;;;;
2138N0368148J;;;;;
2338N3463912H;;;;;
2338N3115884P;;;;;
2238N1217484E;;;;;
2238N0476693F;;;;;
2238N3053840G;;;;;
"ZAC St Hubert""";;;;;
2338N4066095E;;;;;
2338N2192303G;;;;;
2238N0198173X;;;;;
2438N1112050C;;;;;
2238N0580581X;;;;;
2338N3869308L;;;;;
2338N3578000H;;;;;
2138N0581680D;;;;;
" Lotissement ''Terriez''""";;;;;
" Lotissement ''Terriez''""";;;;;
2238N1324590Q;;;;;
2138N0230865G;;;;;
2338N2186447A;;;;;
2238N0670211F;4269;663;0;;
2138N0455363U;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2138N0773704R;;;;;
"Rue Gay""";;;;;
2238N3013094C;;;;;
"Lotissement les Folatières""";;;;;
2238N0131427T;;;;;
2338N3992737S;;;;;
2338N4140042H;;;;;
2238N0386446E;;;;;
2238N2283672K;;;;;
"Le Bourg""";;;;;
2238N2475276U;;;;;
2238N2763494C;;;;;
2138N0655484T;;;;;
2138N0646447E;;;;;
2338N3108501Q;;;;;
2338N4095365Y;;;;;
2238N2730857V;;;;;
2138N0314714F;;;;;
2238N1644944Y;;;;10021988.6;1393397.3
2238N2810001V;;;;;
2438N0350889R;;;;;
2138N0726690L;;;;;
2338N0996240V;;;;;
2338N3146812D;;;;;
2438N2217998O;;;;;
2238N1466163T;;;;21832182.2;1201071
2238N1394040U;;;;18561179.5;1325394.3
2238N3118733D;;;;;
2138N0196653K;;;;;
"Les Contamines - Quartier de Môles - BATIMENT A""";;;;;
2238N2641768I;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2338N2911209M;;;;;
2138N0451989A;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2338N1032628J;;;;;
2238N0757645B;;;;;
"RUE DES ECOLES""";;;;;
2238N0968235R;;;;;
2438N1562320E;;;;;
2338N0238815C;;;;;
2338N3646332L;;;;;
2238N1018351F;;;;;
2338N2911206J;;;;;
2238N1477934M;;;;;
2238N0636566E;;;;;
2138N0582941Q;;;;;
2438N4431164I;;;;;
2238N3115716C;;;;;
2438N1482761F;;;;;
2438N0549999T;;;;;
2438N1585999X;;;;;
"LOT 6""";;;;;
2238N1727369D;;;;;
2338N2559909Y;;;;;
2138N0919603E;;;;;
2138N0575028H;;;;;
2238N1932665D;;;;;
2238N0131425R;;;;;
2338N3869457E;;;;;
2338N3586449G;;;;;
2138N0756057Y;;;;;
2473N1236945C;;;;;
"38000 Grenoble""";;;;;
2338N0344250H;1631;610;0;;
2238N0407754S;;;;;
2238N1635043D;;;;;
2238N2353664K;;;;;
2238N2552457H;;;;;
"Rue de Nantes""";;;;;
2238N2279586G;;;;;
"Le Bourg""";;;;;
2238N0543129L;;;;;
2374N3194245W;;;;;
2338N0327645Q;;;;;
2438N1709104S;;;;;
2238N2628529D;;;;;
"Rue de Nantes""";;;;;
2238N2739470C;;;;;
"ZAC éco-quartier""";;;;;
2338N3858903G;;;;;
2438N0157943R;;;;;
2238N2807306E;;;;;
2338N1062914F;;;;;
2338N3569689Q;;;;7506935.9;1240643.8
2238N0637220I;;;;;
2338N3634583O;;;;;
2438N1341840E;;;;;
2438N1223894U;;;;;
2238N0311660U;;;;;
"Lot n 9""";;;;;
2238N0986206W;;;;8271243.6;1378540.6
2338N0790970V;;;;;
2438N1112158G;;;;;
2438N1000428Y;;;;;
2138N0894676L;;;;;
"Avenue de la Muzelle""";;;;;
2238N0360140K;;;;;
"Chemin de Parassac""";;;;;
2238N0164797F;;;;;
2338N2385238V;;;;;
2338N4171436T;;;;;
"140 Route de Lyon""";;;;;
2238N2463818C;;;;;
2238N1449207P;;;;;
2238N0403402I;;;;;
2238N0754508K;;;;;
2238N1314535X;;;;;
2338N2192444R;;;;;
2338N1748634B;;;;;
2138N0230876R;;;;;
2438N2100073Z;;;;27469026.2;984655.8
2238N2475302U;;;;;
2338N3166528L;;;;;
2138N1042702T;;;;;
2138N0646394D;;;;;
2338N4178550J;;;;;
2238N2265264K;;;;;
2238N1727351L;;;;;
2338N4051441O;;;;;
2338N2465572P;;;;;
2238N1452746S;;;;;
2338N0148625G;;;;;
2138N0467632R;;;;;
2238N0541858O;;;;;
2138N0894279E;;;;;
"Avenue de la Muzelle""";;;;;
2238N0378085P;;;;;
2238N2641829R;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2138N0367117S;;;;;
2338N0129566F;;;;;
2238N0637228Q;;;;;
2338N2911214R;;;;;
2338N3577751S;;;;;
2138N0197274H;;;;;
"Les Contamines - Quartier de Môles - BATIMENT B""";;;;;
2238N1070371Z;;;;;
2338N0397741Q;;;;;
2238N0410319J;;;;;
2238N2460743V;;;;;
2238N1270668S;;;;;
2338N1681328J;;;;;
2238N0578725N;;;;;
2238N0540617V;;;;;
2338N0996281K;;;;;
2238N1463373L;;;;;
2238N0408303V;;;;;
2238N2809991L;;;;;
2238N2156084E;;;;;
2338N4155160T;;;;;
2138N0782719K;;;;;
2238N0757072A;;;;;
2238N2037438W;;;;;
2338N0148650F;;;;;
2338N2392098R;;;;;
"13 rue Charles Piot""";;;;;
2238N1155565R;;;;;
2438N0261089V;;;;;
2138N0595588B;;;;;
"Lot n°12""";;;;;
2238N1417461P;;;;;
"Opération Coeur de Village""";;;;;
2438N2065553H;;;;46884897.9;1336199.1
2238N2641848K;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2254N3067489V;;;;;
2438N0294408I;;;;;
2338N0790880J;;;;;
2238N1694577X;;;;;
2238N0543065Z;;;;;
2438N1810147Z;;;;;
2238N0772481R;;;;;
2238N2729982E;;;;;
2238N0614386C;;;;;
2338N1036267I;;;;;
2138N0654694J;;;;;
2238N3107202Q;;;;;
2238N0900883F;;;;;
2338N2564533U;;;;;
2238N2036593J;;;;;
2338N4095155W;;;;;
2238N1526530O;;;;;
2338N3073346N;;;;;
2238N2270102M;;;;;
2238N2552461L;;;;;
"Rue de Nantes""";;;;;
2338N1847415I;;;;;
2138N0266066D;;;;;
250;;;;;
2138N0928535S;;;;;
2338N3115935O;;;;;
2438N2007082K;2297;666;0;;
2338N2465671K;;;;;
2238N0733444G;;;;;
2238N1495396C;;;;;
2438N0250146Y;;;;;
2338N3906687C;;;;;
2238N1526522G;;;;;
2438N0211127F;;;;;
2138N0895961W;;;;;
"Avenue de la Muzelle""";;;;;
2238N2552453D;;;;;
"Rue de Nantes""";;;;;
2438N1562410Q;;;;10948322.3;1138335.4
2338N1807912Z;;;;;
2238N3021136K;;;;;
2438N0089108E;;;;;
2438N2262985V;;;;37466310;1373070.6
2238N0580722I;;;;;
2238N0415431Z;;;;;
2338N3988118B;;;;;
2238N0757077F;;;;;
2138N0646448F;;;;;
2438N1156707R;;;;;
2238N1018383L;;;;;
2438N0360272O;;;;;
2338N1298691O;;;;;
2338N3400670X;;;;;
2338N0977905Q;;;;;
2138N0910288X;;;;;
2238N2358134I;;;;;
2238N0761165L;;;;;
"RUE DES ECOLES""";;;;;
2238N2358078E;;;;;
2338N2339275A;;;;;
2238N1090709F;;;;;
2238N2283652Q;;;;;
"Le Bourg""";;;;;
2438N2250990M;;;;;
2338N2339259K;;;;;
2338N4532655U;;;;;
2338N4051699M;;;;;
2138N0782156T;;;;;
2238N1383604K;;;;;
2438N2221486S;;;;;
2138N0592974N;;;;;
2338N2577794V;;;;;
2238N0677121Z;;;;;
2238N2358083J;;;;;
2238N2248901B;;;;;
2338N0799162X;;;;;
2138N0575031K;;;;;
2338N2196290P;;;;;
2438N0579206C;940;593;232;;
2338N1214563W;;;;;
2238N0438949N;;;;;
2338N4294475A;;;;;
2138N0306955U;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2338N0799139A;;;;;
2238N1081320C;;;;;
2438N2099795H;;;;27469026.2;1184458.6
2138N0367137M;;;;;
2138N0684592H;;;;;
2338N1706662T;;;;;
2138N0481884V;;;;;
2438N1156716A;;;;;
2338N1298692P;;;;;
2438N1893019J;;;;;
"LES VILLAS CELESTES""";;;;;
2338N4140029U;;;;;
2238N0131387F;;;;;
2238N0977121L;;;;;
2238N0518861B;;;;;
2238N1028636U;;;;;
2138N0564095U;;;;;
"10 rue du Garat""";;;;;
2138N0522036D;;;;;
2238N0543043D;;;;;
2238N1182421P;;;;;
2238N2809888M;;;;;
2238N0288427F;;;;;
2238N0901115D;;;;;
2238N1395079T;;;;18861206.9;1249085.1
2338N2577512Z;;;;;
2438N2198876C;;;;;
2138N0266084V;;;;;
250;;;;;
2238N0535601X;;;;;
2338N0799131S;;;;;
2238N1456942C;;;;;
2238N2641813B;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2238N3123227Z;;;;;
2238N0987340M;;;;7243944.1;1249625.3
2238N0773725N;;;;;
2338N2088051O;;;;;
2238N1806554S;;;;;
2338N3906923E;;;;;
2238N0778230U;;;;;
2238N2641796K;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2238N1424775X;;;;;
2138N0197292Z;;;;;
"Les Contamines - Quartier de Môles - BATIMENT B""";;;;;
2238N2265254A;;;;;
2338N0043584F;;;;;
"Lot N°5""";;;;;
2238N1313693N;;;;;
2238N0579094S;;;;;
2238N3079776U;;;;;
2238N1146621R;;;;;
2338N1036240H;;;;;
2238N0402602O;;;;;
2238N0778142K;;;;;
2238N2291333B;;;;;
2238N2109855D;;;;;
2338N0241540X;;;;;
2138N0346838T;;;;;
2238N0547124C;;;;;
2238N1466156M;;;;21832182.2;1203232
2422N0636182W;;;;;
2238N1022608Y;;;;;
2338N2605961E;;;;;
2438N0415710U;;;;;
2238N0543094C;;;;;
2238N2640304A;;;;;
2238N1018400C;;;;;
2238N0449424K;;;;;
2338N3466321Y;;;;;
2238N0145786A;;;;;
2138N0773728P;;;;;
"Rue Gay""";;;;;
2138N0753180H;;;;;
2438N1584469B;;;;14000916;1175814.7
2238N1182426U;;;;;
2438N2152920O;;;;;
2338N2245653E;;;;;
2338N2465955I;;;;;
2238N0182354M;;;;;
2438N2263026K;;;;37466310;1250638.3
2438N1029011H;;;;;
2338N0906296L;;;;;
2338N0906298N;;;;;
2338N0785211I;;;;;
2238N1522209J;;;;;
"Opération Coeur de Village""";;;;;
2238N2628500A;;;;;
"Rue de Nantes""";;;;;
2138N0773414N;;;;;
2238N0754547X;;;;;
2138N0658169A;;;;;
2138N0660136R;;;;;
2438N2306841P;2332;703;0;;
2238N0519667B;;;;;
2238N2849545T;;;;;
2338N1212322R;;;;;
2438N1212199Z;;;;;
2238N3118726W;;;;;
2238N3118635J;;;;;
2138N0093181S;;;;;
2338N0790897A;;;;;
2138N0646435S;;;;;
2238N2283791Z;;;;;
"Le Bourg""";;;;;
2238N1462481D;;;;;
2238N0650675V;;;;;
2138N0941927U;;;;;
2338N3988098H;;;;;
2438N2152653H;;;;;
2338N1847412F;;;;;
2238N0541863T;;;;;
2338N3367272J;;;;;
2366N3005348H;;;;;
2338N0875131U;;;;;
2138N0266135U;;;;;
250;;;;;
2338N3992739U;;;;;
2338N2192310N;;;;;
2238N1155505J;;;;;
2338N0688361I;;;;;
"2 Rue du Muret""";;;;;
2238N0535782W;;;;;
2338N2339207K;;;;;
2238N1150011B;;;;;
2238N0901042I;;;;;
2238N2730819J;;;;;
2338N3871630T;;;;;
2238N0978463B;;;;;
2338N3852815C;;;;;
2238N2640322S;;;;;
2338N4532659Y;;;;;
2138N0622645S;;;;;
2438N0355162A;;;;;
2338N3869340R;;;;;
2338N2133826D;;;;;
2238N1371515L;;;;;
2138N0829610X;;;;;
2238N1018398A;;;;;
2138N0196667Y;;;;;
"Les Contamines - Quartier de Môles - BATIMENT A""";;;;;
2338N3917537K;;;;;
2238N1146577Z;;;;;
2238N0580703P;;;;;
2338N1906214V;;;;;
2238N0402786Q;;;;;
2238N1426636M;;;;;
2238N1932682U;;;;;
2238N0986271J;;;;8271243.6;1378540.6
2138N0829635W;;;;;
2238N0901080U;;;;;
2138N0313661S;;;;;
2438N2118181L;;;;;
LOGEMENT 05;;;;;
"23 chemin des Bois du Mas""";;;;;
2238N1070558E;;;;;
2338N2560465I;;;;;
2238N2810055X;;;;;
2438N1134996Q;;;;;
Bâtiment B;;;;;
"71 avenue de Claix""";;;;;
2238N2855449V;;;;;
2338N1744809Y;;;;;
2438N0990305P;;;;;
2438N0350951B;;;;;
2338N2577788P;;;;;
2438N1223902C;;;;;
2238N0965239L;;;;;
2138N0692284D;;;;;
2138N1013104J;;;;;
2338N0856159C;;;;;
2238N0403277N;;;;;
2238N2220941R;;;;;
2138N0726679A;;;;;
2438N2263018C;;;;37466310;1268331.2
2238N1070801N;;;;;
2438N1370116S;;;;;
2238N1039152G;;;;;
2338N3958818D;;;;;
2338N0992219E;;;;;
2238N0147036C;;;;;
2438N0281861T;;;;;
2338N3685689E;;;;;
2238N0359638C;;;;;
2338N1758396N;;;;;
2138N0141831W;;;;;
2338N2166852J;;;;;
2338N0148632N;;;;;
2238N1469480I;;;;;
2338N2339197A;;;;;
2238N3079788G;;;;;
2238N1219476U;;;;;
2438N1139682W;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2338N2220531Y;;;;;
2238N0228734I;;;;;
2438N0412192M;;;;;
2238N2729990M;;;;;
2238N3069318O;;;;;
2238N1932709V;;;;;
2238N0541861R;;;;;
2138N0895998H;;;;;
"Avenue de la Muzelle""";;;;;
2238N1070397Z;;;;;
2238N0481856U;;;;;
"Les Baytières""";;;;;
2338N0241536T;;;;;
2238N2728293F;;;;;
2438N1967415T;;;;;
2138N0522038F;;;;;
2138N0057808F;;;;;
2338N1156494L;;;;;
2338N0856191I;;;;;
2338N1906241W;;;;;
2438N1562406M;;;;10948322.3;1274071.3
2338N2091806Z;;;;;
2138N0367130F;;;;;
2238N0001591B;;;;;
2438N3955714U;;;;;
2238N1452693R;;;;;
2238N2641856S;;;;;
ZAC Blanche Monier 6 et 8 Rue Joseph François;;;;;
"Girot""";;;;;
2338N1844201S;;;;;
2438N1793068C;;;;;
2238N0965276W;;;;;
2338N3073337E;;;;;
2238N1070795H;;;;;
2238N0579066Q;;;;;
2238N0757082K;;;;;
2238N1694558E;;;;;
2138N0455360R;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2438N1223905F;;;;;
2238N2855302E;;;;;
2238N0241714O;;;;;
2338N2465820D;;;;;
2338N3466371W;;;;;
2138N0894298X;;;;;
"Avenue de la Muzelle""";;;;;
2338N1706874X;;;;;
2238N1059090C;;;;;
"Lotissement de l'Alanier""";;;;;
2138N0062270V;;;;;
2138N0571548L;;;;;
2238N1495507J;;;;;
2338N1714520Z;;;;;
2338N1744821K;;;;;
2238N0650681B;;;;;
2338N0729289M;;;;;
2238N1463309Z;;;;;
2338N1982138Z;;;;;
2338N4105265S;;;;;
2238N3128446S;;;;;
2438N0355114E;;;;;
2238N2358065R;;;;;
2238N1694571R;;;;;
2338N0977870H;;;;;
2338N2564916N;;;;;
2338N3869287Q;;;;;
2238N2664629P;;;;;
2438N1936931H;;;;17760569.5;1226935.1
2238N1312752I;;;;;
2238N1340862M;;;;;
2338N4400111Y;;;;;
2238N2266910S;;;;;
"Le Bourg""";;;;;
2238N2036816Y;;;;;
2138N0143071O;;;;;
2138N0451981S;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2238N1417475D;;;;;
"Opération Coeur de Village""";;;;;
2338N2465593K;;;;;
2238N2463837V;;;;;
2438N2008751P;2297;666;0;;
2374N3194215S;;;;;
2238N3053836C;;;;;
"ZAC St Hubert""";;;;;
2438N3297154O;;;;;
2338N3867740D;;;;;
2438N3183440Y;;;;;
2238N0533639L;;;;;
2438N0350823D;;;;;
2138N0483734Z;;;;;
2438N1446965L;;;;;
2238N0737983V;;;;;
2238N2728331R;;;;;
2238N0965242O;;;;;
2238N1599583H;;;;;
"Opération Coeur de Village""";;;;;
2438N1446941N;;;;;
2438N3940976Y;;;;;
2338N0327362T;;;;;
2438N0821063H;;;;;
2238N2438425L;;;;;
2338N0075369S;;;;;
2438N1482701X;;;;;
2138N0566500H;;;;;
2438N2065499F;;;;46884897.9;1351393.4
2438N1936895X;;;;17760569.5;1084262.9
2238N1632913F;;;;;
2238N3115824G;;;;;
2338N0728509M;;;;;
2138N0135953U;;;;;
2238N1932685X;;;;;
2338N1955071Y;;;;;
"9 chemin des seites""";;;;;
2438N2065531L;;;;46884897.9;1189996.1
2138N0895860Z;;;;;
"Avenue de la Muzelle""";;;;;
2338N0886054X;;;;;
2138N0773400Z;;;;;
2238N0978290K;;;;;
2238N0943978S;;;;;
2138N0455366X;;;;;
"AVENUE DU RIF NEL AMONT""";;;;;
2238N1456937X;;;;;
2238N0573327X;;;;;
2238N1401289P;;;;;
2238N1113905J;;;;;
2338N2465654T;;;;;
2238N0637278O;;;;;
2338N2392103W;;;;;
"13 rue Charles Piot""";;;;;
2338N0884813E;;;;;
2238N2855330G;;;;;
2438N2640560Y;;;;;
2469N0478706X;;;;;
2338N2560486D;;;;;
2438N1311909Z;;;;;
2138N0575063Q;;;;;
2238N0449403P;;;;;
2238N0147046M;;;;;
2238N2640326W;;;;;
2138N0772746V;;;;;
"Rue Gay""";;;;;
2338N3073354V;;;;;
2238N1155489T;;;;;
2238N2596768O;;;;;
ALLEE DE LA BATIE;;;;;
"EMBELLIE ALPES""";;;;;
2138N0483771K;;;;;
2238N0672695T;;;;;
2238N1452757D;;;;;
2338N3347490N;;;;;
2438N0825754S;;;;;
2238N3118655D;;;;;
2338N1298657G;;;;;
2469N0478668L;;;;;
2238N2777009X;;;;;
2238N0403312W;;;;;
2238N1155507L;;;;;
2338N4095053Y;;;;;
2238N2730860Y;;;;;
2438N1960183P;;;;26263189.5;1210120.1
2238N0968189X;;;;;
2438N0753735T;;;;;
2338N1145292P;;;;;
2438N2217867N;;;;;
2338N2517456D;;;;;
2338N1091165U;;;;;
2438N1892700C;;;;;
"LES VILLAS CELESTES""";;;;;
2238N0779104K;;;;;
2238N1003241B;;;;;
2138N0893862D;;;;;
"Avenue de la Muzelle""";;;;;
2238N2358141P;;;;;
2138N0061873O;;;;;
2238N1495632E;;;;;
2138N0484196T;;;;;
2238N0978433X;;;;;
2438N3182667F;;;;;
2238N2333003T;;;;;
2338N3871406D;;;;;
2138N0726701W;;;;;
2238N0438912C;;;;;
2238N1452742O;;;;;
2438N3638375L;;;;;
2138N0113408R;;;;;
2338N3871653Q;;;;;
2238N2552480E;;;;;
"Rue de Nantes""";;;;;
2238N0968212U;;;;;
2138N0782163A;;;;;
2238N1217344U;;;;;
2138N0701897W;;;;;
2238N2283805N;;;;;
"Le Bourg""";;;;;
2438N1223935J;;;;;
2238N0349248M;;;;;
"Lotissement les Bourrelières Sud""";;;;;
2438N1112130E;;;;;
2238N1462455D;;;;;
2338N0790904H;;;;;
2138N0230969G;;;;;
2238N0067698Q;;;;;
2338N0513943Y;;;;;
"2 Rue du Muret""";;;;;
2338N1680765S;;;;;
Bâtiment C;;;;;
"65 avenue de Claix""";;;;;
2238N1932624O;;;;;
2238N0403354M;;;;;
2338N3063137W;;;;;
2338N4082380N;;;;;
2238N0519698G;;;;;
2338N0145761C;;;;;
2138N0726696R;;;;;
2238N0580595L;;;;;
2438N0279807T;;;;;
2238N2730016M;;;;;
2338N0728491U;;;;;
2338N0327194H;;;;;
2438N0382983B;;;;;
2238N1217522Q;;;;;
2338N1674272Z;;;;;
Bâtiment B;;;;;
"71 avenue de Claix""";;;;;
2238N1018381J;;;;;
2238N0182356O;;;;;
2338N4439835U;;;;;
2338N3737466P;;;;;
2238N2736595N;;;;;
2438N0044467F;;;;;
2338N4094935K;;;;;
2338N4171590R;;;;;
"140 Route de Lyon""";;;;;
2338N0992141E;;;;;
2238N3085263V;;;;;
2238N0565590I;;;;;
"Rue Auguste Delaune""";;;;;
2438N1029001X;;;;;
2138N0753263M;;;;;
2238N0043546S;;;;;
2438N0211256E;;;;;
2138N0655335A;5657;711;0;;
2238N2265145V;;;;;
2238N0578926G;;;;;
2438N2218023N;;;;;
2238N0907450U;;;;;
"Maison D""";;;;;
2338N4066425W;;;;;
2238N1580962C;;;;;
"Résidence Gueta""";;;;;
2438N0990319D;;;;;
2238N1456925L;;;;;
2238N2081309F;;;;;
2238N2649048I;;;;;
2338N2542454P;;;;;
2138N0892611A;;;;;
2338N2339244V;;;;;
2338N3852781U;;;;;
2338N1806869W;;;;;
2438N3184392O;;;;;
2338N3992694B;;;;;
2338N0513929K;;;;;
"2 Rue du Muret""";;;;;
2438N0211222W;;;;;
2338N1772851M;;;;;
2438N2152694W;;;;;
2238N0978553N;;;;;
2238N1070760Y;;;;;
2338N3190352T;;;;;
"174 rue des Charbonnières""";;;;;
2138N0622659G;;;;;
2238N1417469X;;;;;
"Opération Coeur de Village""";;;;;
2238N0761100Y;;;;;
"RUE DES ECOLES""";;;;;
2238N1462629V;;;;;
2238N1070659B;;;;;
2438N1341854S;;;;;
2338N3257253W;;;;;
2338N0938788D;;;;;
2238N1694547T;;;;;
2138N0565490L;;;;;
2338N4366194L;;;;;
2338N1982139A;;;;;
2238N2332996M;;;;;
2338N2465586D;;;;;
2138N0266063A;;;;;
250;;;;;
2238N1124864W;;;;;
2338N3992771A;;;;;
2238N2852628I;;;;;
2238N1126407F;;;;;
2138N0230901Q;;;;;
2238N1426638O;;;;;
2238N2550152Q;;;;;
2238N0260562M;;;;;
2338N3466352D;;;;;
2338N3869333K;;;;;
2338N0145738F;;;;;
2338N0856138H;;;;;
2338N0996242X;;;;;
2138N0306959Y;;;;;
"10 Boulevard des Frères Desaire""";;;;;
2238N2036572O;;;;;
2438N2640543H;;;;;
2438N1341882U;;;;;
2338N2438424L;;;;;
